gene,condition,n_downstream,ontarget_significant,donor_corr_hits_mean,donor_corr_all_mean,donor_corr_hits_min,n_cells,rank_n_downstream,donor_robust
CLPB,Stim48hr,285,True,0.8103073564916285,0.2236942288955371,0.8008550077804896,241.0,823,True
NR2C2,Rest,284,True,0.8263653444418928,0.1620400287779285,0.8246209259730305,463.0,825,True
B4GALT7,Rest,284,True,0.7763670675147192,0.1680620419255811,0.7609227640434909,666.0,825,True
PDK1,Rest,284,True,0.7410167189186035,0.100390369180557,0.7006294766097116,196.0,825,True
GJC1,Rest,284,True,0.6870183633018304,0.1207349156147095,0.5210367214264822,190.0,825,True
COMMD8,Stim48hr,283,True,0.6979328246220807,0.1346481220572239,0.6549335580013387,350.0,828,True
CTSF,Rest,283,True,0.7911020066660641,0.096284731829656,0.7518786181356585,483.0,828,True
CROT,Stim8hr,282,True,0.6979503624174042,0.3882681609812763,0.5420220028867302,491.0,830,True
NFU1,Stim48hr,281,True,0.8395694724196024,0.2056390427004639,0.831182331894803,278.0,831,True
IMMT,Rest,281,True,0.5480219349095451,0.1170021310754667,0.3485828648923537,151.0,831,False
TADA2A,Stim48hr,280,True,0.4950551011445745,0.1444114596058865,0.4340900815030873,300.0,833,False
MANEA,Rest,279,True,0.6715292812934042,0.0746474487267469,0.5450910560144027,228.0,834,True
PAK1,Rest,277,True,-0.1471545141532092,-0.056229535756185,-0.2224285607698676,539.0,836,False
PMM2,Stim8hr,277,True,0.7250937073023781,0.147955998360278,0.7100271410493297,79.0,836,True
TMEM265,Rest,277,True,0.3759926129601692,0.0360983819696704,0.248180375236254,612.0,836,False
GCN1,Stim48hr,277,True,0.8121158011653372,0.0952146017394405,0.8004514885295855,344.0,836,True
DHX30,Stim48hr,276,True,0.6851733848385496,0.1017765055757318,0.6235941014976036,348.0,840,True
ZC3H4,Stim8hr,276,True,0.834183446765954,0.1607317780685902,0.8271811393370241,489.0,840,True
ZNF790,Stim8hr,276,True,0.4463964960974542,0.0978849049254045,-0.0148311556774198,580.0,840,False
AMER1,Rest,275,True,0.6883911087250668,0.1481632512067377,0.6458703310395919,202.0,842,True
PELO,Stim48hr,274,True,0.2353057491753265,0.0952199184909672,0.1233344153368996,556.0,844,False
ASXL1,Rest,274,True,0.8231105674176141,0.1452007194851868,0.7971703528215401,950.0,844,True
PKNOX1,Stim48hr,274,True,0.8552800334076096,0.1546802855048698,0.8451925253323161,463.0,844,True
ANP32B,Stim8hr,273,True,0.6110790403895986,0.083611954764811,0.5461541958043531,337.0,846,True
EIPR1,Rest,272,True,0.806343329865704,0.1510635857601078,0.7510477036063349,265.0,847,True
ADCY4,Rest,272,True,0.6218324300478639,0.1574815231019173,0.5985075021943398,160.0,847,True
WDR44,Rest,271,True,0.795282439672838,0.1552183292012063,0.789619216801359,193.0,849,True
STAG2,Rest,270,True,0.5920530536290157,0.1077099384224203,0.554070979771049,550.0,850,True
IRF1,Rest,270,True,0.8746368074019344,0.2646658606349496,0.856507039410209,760.0,850,True
DIS3L,Stim8hr,269,True,0.7549793798979493,0.1367747913495836,0.7365565172008612,242.0,852,True
QRSL1,Stim48hr,268,True,0.8517686974049102,0.16677398274761,0.8215743388598733,439.0,853,True
RICTOR,Stim48hr,268,True,0.8310681860667728,0.1331238245241874,0.8026429447072322,529.0,853,True
ZFYVE21,Stim48hr,266,True,0.6334675870578661,0.0746406540543917,0.6131424006386147,118.0,857,True
C2orf15,Stim48hr,266,True,0.8379489723007177,0.119474337512533,0.8168262521667358,260.0,857,True
SLC17A5,Stim8hr,266,True,0.219490931962727,0.0298005797220506,0.1760258617305213,428.0,857,False
UQCRQ,Rest,266,True,0.7886224638048329,0.1906312003471804,0.7635156435589591,240.0,857,True
TNFRSF10B,Rest,266,True,0.8289828862572034,0.1565548368615162,0.806144007083143,656.0,857,True
ATG14,Stim48hr,266,True,0.8054915004853201,0.1008110707602884,0.7762047140105898,234.0,857,True
VPS35,Stim8hr,265,True,0.7895477893563324,0.0771173653503647,0.7561053879214812,204.0,862,True
HYKK,Rest,265,True,0.6981785296723345,0.1307786372214932,0.6807623030192834,354.0,862,True
DAP,Stim48hr,265,True,0.626351718284423,0.0628906525152084,0.6065139770487107,237.0,862,True
CYP4V2,Rest,264,True,0.7057129522418505,0.1583481932932862,0.6267732772186276,289.0,865,True
DPM1,Stim8hr,264,True,0.842134351851978,0.152750602711549,0.7421599769589751,666.0,865,True
MAPKAP1,Stim48hr,264,True,0.7417338228825002,0.1698497780116066,0.6938744342038806,352.0,865,True
C8orf33,Rest,263,True,0.5545906856460433,0.0700879917186674,0.4491220414639904,693.0,867,False
ELOC,Stim8hr,262,True,0.5458041183082715,0.1712904152439442,0.4994104954449824,577.0,868,False
CCDC136,Stim48hr,262,True,0.6535583488599567,0.067611586264671,0.601583279501105,506.0,868,True
POLDIP3,Stim48hr,261,True,0.5389531456041495,-0.1134115464410595,0.4535183498299934,113.0,871,False
SLC7A6,Stim8hr,261,True,0.7833354896213581,0.1319265006313913,0.7455167561430417,246.0,871,True
CNBP,Stim8hr,261,True,0.8571427259462535,0.1065006288265695,0.833004091600023,1141.0,871,True
PRKDC,Stim48hr,260,True,0.7990997512485979,0.1041711812361995,0.7731571067149711,73.0,874,True
STAT5A,Stim48hr,260,True,0.795483894435476,0.2163241996630541,0.7657690597549971,479.0,874,True
ZC3H12A,Stim8hr,260,True,0.8664401939054446,0.1400250657227127,0.8032855993961405,753.0,874,True
ZFX,Stim8hr,260,True,0.7618511248797498,0.2307405888318043,0.7409500076319581,130.0,874,True
TNNC1,Stim48hr,259,True,0.3657003398170362,0.012732199041665,0.3248095889814248,1386.0,877,False
ZBTB39,Stim8hr,258,True,0.4967612923731808,0.1173332302132636,0.4638379621282433,323.0,880,False
PIGH,Rest,258,True,0.6683475004934825,-0.04292626062613,0.5499389897060393,137.0,880,True
TPGS2,Stim48hr,258,True,0.7875433352300543,0.0996226546276535,0.7274413391576768,553.0,880,True
LIN37,Stim8hr,258,True,0.2500678703980595,0.060382453454506,0.1542304074577265,410.0,880,False
POGK,Rest,258,True,0.842877099266921,0.1831519911094516,0.81116885048888,496.0,880,True
BAP1,Stim48hr,257,True,0.6508243664982175,0.0951794041071784,0.5536616000667947,65.0,883,True
RAVER1,Stim8hr,255,True,0.6408983307663191,0.1387889211943281,0.4702406225349693,847.0,885,False
GTF2H5,Stim8hr,255,True,0.8646199838071097,0.1793328915134154,0.8267095365681154,983.0,885,True
IL23R,Rest,255,True,0.8598259678707847,0.2107121196861645,0.8483950244429848,435.0,885,True
LAT2,Stim8hr,253,True,-0.1565850795073914,-0.1662562889245028,-0.2722151336645318,3893.0,887,False
CNOT9,Stim8hr,250,True,0.5627422019565876,0.2112953896012036,0.5468013639250904,144.0,889,True
TMEM263,Stim48hr,250,True,0.7485149756660651,0.1084277255978166,0.6322650334738193,844.0,889,True
DAXX,Stim8hr,250,True,0.8093332794307221,0.0675046560957005,0.7813449712788606,264.0,889,True
SPTSSA,Stim48hr,249,True,0.7534309969200642,0.0850900631009786,0.7256962100391875,110.0,892,True
MITD1,Stim48hr,249,True,0.6230843564285292,0.1206563715559632,0.5779684038787503,465.0,892,True
PAPSS1,Rest,249,True,0.776843801125996,0.119258121418562,0.7131212220945363,432.0,892,True
DNAJB9,Stim48hr,248,True,0.8329135512722726,0.0170256027517047,0.8219617332314878,1080.0,894,True
ZNF785,Stim48hr,247,True,0.8026790017367516,0.1009052671939561,0.7576458757325599,396.0,895,True
HSDL2,Stim8hr,246,True,-0.0286983214094115,-0.0530857390517188,-0.224019585243526,835.0,896,False
COX15,Stim48hr,246,True,0.7998722302759962,0.1221586320173773,0.7181381114998889,482.0,896,True
FCHO1,Stim48hr,245,True,0.7874870060623168,0.0682192916014661,0.7586558302143059,249.0,898,True
NDUFA6,Stim48hr,244,True,0.8051956478067415,0.1284082102316216,0.7800351073328647,336.0,900,True
COX10,Stim8hr,244,True,0.81630274098861,0.3175335665136716,0.790537524594777,65.0,900,True
DEF8,Stim48hr,244,True,0.7867546131798627,0.1388082727403813,0.64607369644316,1099.0,900,True
UBE2G2,Stim8hr,244,True,0.2397484819735206,0.0655717301936099,0.1681206875906341,359.0,900,False
PDLIM2,Stim8hr,243,True,0.0608366198353591,0.0675559296127018,-0.0463658357261234,352.0,903,False
NASP,Rest,242,True,0.7342192633494253,0.1019279974897425,0.6998432401605659,419.0,904,True
ARID4B,Stim8hr,241,True,0.8204857801406407,0.1361122635534167,0.7699001327674939,272.0,905,True
PRSS21,Rest,241,True,0.8191464898033907,0.1896262322264765,0.7407338684315036,162.0,905,True
AUP1,Stim48hr,240,True,0.7338002846191686,0.046381733704332,0.6999408008737674,665.0,908,True
IRF2,Stim8hr,240,True,0.8119695779025072,0.1637664019776613,0.7901006239978632,180.0,908,True
PUM1,Stim48hr,240,True,0.2571900809870959,0.1852873094366448,0.1849029423103235,605.0,908,False
TRMT61A,Stim8hr,240,True,0.895575356554008,0.1706791849390663,0.8845525496646642,242.0,908,True
CDK5RAP3,Stim8hr,239,True,0.6825180218497099,0.0734607709467519,0.507874837486781,660.0,911,True
ERCC6L2,Stim8hr,239,True,0.713712923346177,0.1065685492600874,0.6314994841593506,524.0,911,True
GTF3C5,Stim8hr,238,True,0.8557905663150054,0.1758099378193662,0.82131748346482,97.0,913,True
LAMP1,Rest,237,True,-0.0714202324666478,-0.0270358703459954,-0.2264805798684978,777.0,914,False
TIAL1,Stim48hr,237,True,0.8728835666332158,0.1486750402333712,0.8549558189946381,645.0,914,True
KLHDC10,Rest,236,True,-0.1575195590800255,-0.0064462863363339,-0.2342802895918317,1471.0,917,False
NAA40,Stim48hr,236,True,0.7814209455846179,0.1296132409745748,0.7568000726646912,745.0,917,True
UBE2H,Rest,236,True,0.5846421243882937,0.0915319831184915,0.3370576450531814,261.0,917,False
HK2,Stim48hr,235,True,0.9048534605842308,0.0969189055293752,0.8939580127239533,1363.0,919,True
SRP9,Stim8hr,234,True,0.6436921564890673,0.2527968801864463,0.5918613721062213,306.0,920,True
TWF1,Rest,233,True,0.7955844332249642,0.122450851694772,0.7287608884778831,724.0,921,True
SCAP,Stim48hr,233,True,0.7984454949670239,0.0955151810012289,0.7571699983545589,176.0,921,True
RNF8,Stim48hr,232,True,0.637546155427029,0.0228009862762976,0.6037637307188206,622.0,923,True
SPTLC2,Stim48hr,231,True,0.6778203135682753,0.0887706517247393,0.6478802691716038,120.0,924,True
TTC5,Stim8hr,230,True,0.7724502247298589,0.1329568951130079,0.7566848501521349,492.0,927,True
SHQ1,Stim8hr,230,True,0.7950012990868491,0.1947051842165198,0.7566442708398332,118.0,927,True
TADA3,Rest,230,True,0.760569150890039,0.1720609383521825,0.7330034143187715,306.0,927,True
BCL3,Rest,230,True,0.7027425151716001,0.152540556241548,0.6341812246531345,130.0,927,True
ZC3H3,Stim8hr,230,True,0.471323515024789,0.0792637712249907,0.2859990711558265,182.0,927,False
PGAP2,Stim48hr,229,True,0.6928539863434343,0.1278797020110956,0.532321856103123,103.0,930,True
TMEM140,Stim48hr,229,True,0.7670541000823695,0.148217879310738,0.7497242078164987,826.0,930,True
NDUFB4,Stim48hr,228,True,0.8090728343983847,0.1165740389168209,0.7704305066074364,379.0,933,True
SBNO1,Rest,228,True,0.7260297092483284,0.1523395826670741,0.6915784006301956,116.0,933,True
STK40,Rest,228,True,0.5997133437657802,0.0640513922604567,0.5602791072034284,147.0,933,True
TIA1,Stim8hr,227,True,0.4104296626198913,-0.0260453661816802,0.2762553664824704,1148.0,935,False
HIP1R,Rest,226,True,0.1292052983066657,-0.0099210065853688,-0.0415008121759395,1113.0,936,False
EIF4H,Stim8hr,224,True,0.2895624204826421,-0.0031887307786606,0.2024027553920304,350.0,938,False
NDUFB11,Stim48hr,224,True,0.8644917175408913,0.1886836046041463,0.8630680846310654,495.0,938,True
RPUSD1,Stim48hr,224,True,0.6318035818016092,0.1091898979809932,0.5827120495079944,186.0,938,True
PFAS,Stim8hr,223,True,0.6288408852821042,0.0803162167520238,0.5409762263924499,127.0,940,True
R3HCC1L,Rest,223,True,0.6732281988663148,0.0791041766941633,0.6093301316888126,497.0,940,True
GNG5,Stim8hr,222,True,0.4680715035855127,0.099858339318092,0.4308935009903407,183.0,942,False
CATSPERG,Stim48hr,222,True,0.7576822240098128,0.0337357122170545,0.7134255773430318,344.0,942,True
CCNT1,Stim48hr,221,True,0.8283681283568606,0.1184491077930906,0.789633664644668,136.0,944,True
COMMD5,Stim48hr,221,True,0.7128611742059755,0.1348859316682951,0.7041577339911796,142.0,944,True
USP28,Stim48hr,220,True,0.243192208660749,-0.0326528732530348,0.1108329941598942,1753.0,948,False
HS3ST3B1,Stim48hr,220,True,0.7559877661742888,0.0901554969841565,0.7021909664867523,704.0,948,True
AP1S2,Rest,220,True,0.3696905028604894,0.0520259851006329,0.3300230022582904,328.0,948,False
MORF4L1,Stim8hr,220,True,0.8361880463188739,0.0289433952585006,0.795539290453797,930.0,948,True
GPATCH8,Stim48hr,220,True,0.5802512950619897,0.1252576121831719,0.5073612429959803,513.0,948,True
PHF3,Rest,219,True,0.5549654708577829,-0.0105898445047099,0.4715775469545927,2265.0,951,False
KEAP1,Stim8hr,219,True,0.8245976868945689,0.1399769480521956,0.791637247064576,151.0,951,True
BRAT1,Rest,218,True,0.8304356646388783,0.1800704569187439,0.7778717446291821,265.0,954,True
SETD1B,Stim8hr,218,True,0.8576321915768422,0.1461941075787943,0.8378722945544896,182.0,954,True
HAX1,Stim48hr,218,True,0.6944047755700842,0.108410413399687,0.683434474692472,119.0,954,True
PPIF,Rest,218,True,0.7852290985113569,0.0075276120401819,0.7219876556041016,212.0,954,True
PFDN5,Rest,217,True,0.5649457088077361,0.0293955862231681,0.4644728211249652,481.0,957,False
PEX5,Stim48hr,216,True,0.8473594276752809,0.0921120753476514,0.826194156943155,745.0,958,True
PTBP1,Stim8hr,214,True,0.7045346511025433,0.1130997930054145,0.6726354716604296,132.0,959,True
OAZ3,Stim48hr,214,True,0.8404755033071707,0.0540408846338801,0.800931403561972,607.0,959,True
ABHD13,Rest,213,True,0.2400646871002375,0.0762673759579879,0.1755983592600439,578.0,962,False
TARBP2,Rest,213,True,0.8683866721859156,0.104963427685116,0.857958501476254,368.0,962,True
KRCC1,Rest,213,True,-0.2409807147079791,-0.0086231282892957,-0.3470304322717161,604.0,962,False
COP1,Stim8hr,212,True,0.7018538714920711,0.1257286402440521,0.6772312521775613,525.0,964,True
MTMR10,Rest,212,True,0.8686966208502579,0.1392657241674761,0.8678222839605204,451.0,964,True
FAM3C,Rest,211,True,0.7507238123031503,0.2152914525402811,0.6934829255569479,333.0,966,True
PHF6,Stim48hr,211,True,0.7976258145734856,0.1435148141803993,0.778681038376266,209.0,966,True
ZBTB14,Stim48hr,210,True,0.770862998301872,0.1079903432061559,0.7564403001918792,150.0,968,True
ZBTB44,Stim8hr,210,True,0.546007953957114,0.1110789888449875,0.4716734964367464,89.0,968,False
APEX1,Stim8hr,209,True,0.4561528078858877,0.1150150322749817,0.2700910140340021,667.0,970,False
FAM136A,Stim48hr,208,True,0.8194965843387957,0.002777004908609,0.7710683926876074,195.0,972,True
GABPA,Stim8hr,208,True,0.7072591099166704,0.1311879883946276,0.6424381421355729,174.0,972,True
ACTR3,Stim8hr,208,True,0.4302111763733798,0.0665718918093267,0.3403976041365661,274.0,972,False
EIF3L,Stim48hr,205,True,0.575988020553162,0.0580539337408128,0.3782947550674405,292.0,974,False
NFKB1,Stim8hr,204,True,0.6741635137845736,0.0651260489512071,0.6121788798642364,290.0,975,True
GNPAT,Stim8hr,204,True,0.6143495411303537,0.2862286127578431,0.5804269585614084,200.0,975,True
TMEM131L,Stim8hr,203,True,0.5519304320175986,0.0158940496585916,0.5115955108481722,1300.0,977,True
IRF2BP1,Stim8hr,203,True,0.8441921535462219,0.1635064766169523,0.8181460338769136,213.0,977,True
WBP4,Stim8hr,202,True,0.6561007774342541,0.0474968257055151,0.6082226727947466,188.0,980,True
SLC25A26,Stim48hr,202,True,0.1568223277804649,0.076176504568779,-0.0128067076756632,424.0,980,False
AGPAT1,Rest,202,True,0.4120211190409806,0.009458976736199,0.3060812090976477,109.0,980,False
TMEM245,Rest,201,True,-0.0909224498718009,0.0270924838625329,-0.1152958640074796,288.0,982,False
DNAAF2,Stim8hr,200,True,0.83533142112045,0.155530307963267,0.8105151525798369,150.0,985,True
TXNL1,Stim8hr,200,True,0.0028438870280029,0.0486634502522358,-0.2411216516825198,829.0,985,False
SMARCC1,Stim48hr,200,True,0.6713601473764332,0.1920915450608826,0.5675130651061697,195.0,985,True
SRRD,Stim48hr,200,True,0.8004405833298311,0.1021638849475619,0.745447568803555,484.0,985,True
SYVN1,Stim8hr,200,True,0.6868012649781682,0.0884706185575397,0.6544774258029237,277.0,985,True
CCND3,Stim48hr,199,True,0.7388709305764989,0.0560537558114866,0.6637217631137153,1404.0,988,True
SESTD1,Rest,199,True,0.6805428748245711,0.1626112455743274,0.6519966834162859,299.0,988,True
TGDS,Rest,198,True,0.8403797601936215,0.1025307726797427,0.7689003423247581,205.0,991,True
TATDN2,Rest,198,True,0.7869361057765083,0.1051816771200822,0.7511359127220275,390.0,991,True
MAP3K5,Stim8hr,198,True,0.8049426394547653,0.0602555058873135,0.7952185794653327,215.0,991,True
PPP1R15B,Rest,198,True,0.7707098134424508,0.092626566043377,0.7475970939135537,184.0,991,True
LAIR2,Stim48hr,197,True,0.6595221457615714,0.0449062340378032,0.523317672546464,200.0,994,True
FOSL2,Stim48hr,197,True,0.6565329823629823,0.1014358124612792,0.6201368411026301,729.0,994,True
SAC3D1,Rest,196,True,0.0542015538183033,0.0421493861289941,-0.1220232363397524,812.0,1001,False
IMMP2L,Stim48hr,196,True,0.5897825688986376,0.0535761296065142,0.48262587856987,623.0,1001,False
DDX60L,Stim8hr,196,True,0.7967439146339134,0.1103382293815602,0.7123891273665608,675.0,1001,True
WDR48,Rest,196,True,0.7622605889879611,0.0886678391207451,0.7484066381970401,131.0,1001,True
SNTB1,Rest,196,True,0.7546198549173989,0.1852227418993934,0.720827357122,378.0,1001,True
ZSCAN2,Rest,196,True,0.400971501507616,0.087404005931763,0.3547137536703297,732.0,1001,False
CRY1,Rest,196,True,0.3392875278817706,0.063128579140934,0.1123634089041615,925.0,1001,False
MBD3,Stim48hr,196,True,0.8610900023612675,0.1792201657960937,0.8344825068609071,1419.0,1001,True
HOXB4,Rest,196,True,0.8025917996770012,0.1359799627634427,0.7798672068314069,97.0,1001,True
MOSMO,Rest,196,True,0.7322505861380426,0.2554953410386008,0.6421978970532445,1119.0,1001,True
POLR3H,Stim8hr,196,True,0.7118915998165728,0.2072900511080163,0.6482209536608353,52.0,1001,True
NCDN,Stim48hr,195,True,0.5875243894087667,0.0247011749855986,0.526368048195834,237.0,1007,True
CHEK2,Rest,195,True,0.3445978420853732,0.0816405211035214,0.0897757040785932,84.0,1007,False
CMTR1,Stim8hr,194,True,0.7421466611850773,0.0414487160911767,0.7002153507555594,276.0,1010,True
B3GAT1,Rest,194,True,0.6744771344880757,0.0604939033248079,0.5852475929484426,268.0,1010,True
POLR2K,Stim8hr,194,True,0.4435088132343714,-0.0021961905611402,0.3782116406599931,103.0,1010,False
SLC25A22,Stim8hr,193,True,0.6707649314821503,0.2049920817022399,0.6098911946859753,113.0,1012,True
ZNF414,Rest,193,True,0.6382110504090327,0.1532560124157518,0.480683399794026,169.0,1012,False
SLC25A51,Rest,192,True,0.8111903175616354,0.1474748474694973,0.7657093619282929,680.0,1014,True
FBXW7,Stim8hr,191,True,0.7917303624417656,0.1341012270322538,0.7495772402553444,803.0,1015,True
ELP4,Stim8hr,191,True,0.6900509880301309,0.1755493556271289,0.5718086819943438,150.0,1015,True
CABIN1,Stim8hr,190,True,0.7738438222916803,0.1620733033848247,0.7418596988059685,305.0,1017,True
P4HB,Rest,190,True,0.6686148474461425,0.160882440775324,0.6441213995749554,521.0,1017,True
ZMAT1,Rest,189,True,-0.1606938001663038,-0.0817317835896978,-0.451020382852171,1041.0,1019,False
CAP1,Rest,189,True,0.6357658157980822,0.1016989895159192,0.5290569701705979,238.0,1019,True
DYNLT2B,Rest,188,True,0.8197905185746022,0.1762472881763116,0.7758637581652053,478.0,1021,True
FAM20B,Stim8hr,188,True,0.8531796804011996,0.0903076923191079,0.8503031244637398,376.0,1021,True
LAGE3,Stim8hr,187,True,0.8212735311817214,0.2124994738280048,0.7915880269805109,191.0,1027,True
SLC27A3,Rest,187,True,0.83003288607105,0.156819668362926,0.7937627218015021,682.0,1027,True
