target_contrast,target_contrast_gene_name,culture_condition,single_guide_estimate,n_guides,guide_correlation_all,guide_correlation_signif,guide_n_signif_ontarget,donor_correlation_all_mean,donor_correlation_hits_mean,donor_correlation_hits_min
ENSG00000138795,LEF1,Rest,False,2.0,0.0406199510092096,,2.0,,,
ENSG00000138795,LEF1,Stim48hr,False,2.0,0.0086896052639632,-1.0,0.0,,,
ENSG00000138795,LEF1,Stim8hr,False,2.0,0.0733934319661577,,1.0,,,
ENSG00000161904,LEMD2,Rest,False,2.0,0.180206608788726,,2.0,,,
ENSG00000161904,LEMD2,Stim48hr,False,2.0,0.1371860546117371,,2.0,,,
ENSG00000161904,LEMD2,Stim8hr,False,2.0,0.1948006309474425,,2.0,,,
ENSG00000174106,LEMD3,Rest,False,2.0,0.1731051467968117,,2.0,,,
ENSG00000174106,LEMD3,Stim48hr,False,2.0,0.1160578294006468,,2.0,,,
ENSG00000174106,LEMD3,Stim8hr,False,2.0,0.2287828680423995,0.7992384345481227,2.0,,,
ENSG00000167615,LENG8,Rest,False,2.0,,,,0.0401298649095787,0.8130686148661441,0.7753396438963599
ENSG00000167615,LENG8,Stim48hr,True,1.0,,,,,,
ENSG00000167615,LENG8,Stim8hr,False,2.0,,,,,,
ENSG00000275183,LENG9,Rest,False,2.0,-0.1064316736269027,,2.0,,,
ENSG00000275183,LENG9,Stim48hr,False,2.0,0.0927206264954545,,2.0,,,
ENSG00000275183,LENG9,Stim8hr,False,2.0,0.0531950194068298,,2.0,,,
ENSG00000166477,LEO1,Rest,False,2.0,0.4730465601182632,0.7486145644638489,2.0,0.4245311063207311,0.7511791874034467,0.7014134431925292
ENSG00000166477,LEO1,Stim48hr,False,2.0,0.2816085873637897,0.6206683006714061,2.0,0.3692785450393702,0.7809858063678351,0.7478190615981967
ENSG00000166477,LEO1,Stim8hr,False,2.0,0.3944898558867248,0.6504367067893764,2.0,0.402681689623769,0.7681512263425642,0.7590664786112301
ENSG00000116678,LEPR,Rest,False,2.0,0.0510488999889759,-0.1590608920619334,2.0,,,
ENSG00000116678,LEPR,Stim48hr,False,2.0,0.0235423917905329,0.1839886703311974,2.0,,,
ENSG00000116678,LEPR,Stim8hr,False,2.0,0.06714959222968,-0.4162925741525185,2.0,,,
ENSG00000104660,LEPROTL1,Rest,True,1.0,0.0007029073838441,-0.1259045787011855,1.0,,,
ENSG00000104660,LEPROTL1,Stim48hr,True,1.0,0.0894928800092475,0.0241322316524561,1.0,,,
ENSG00000104660,LEPROTL1,Stim8hr,True,1.0,0.0362882599181126,-0.0522445594616373,1.0,,,
ENSG00000168924,LETM1,Rest,False,2.0,,,,0.068244933937104,0.3082857353133726,0.1706726277904116
ENSG00000168924,LETM1,Stim48hr,True,1.0,,,,,,
ENSG00000168924,LETM1,Stim8hr,False,2.0,,,,0.1244742421604185,0.9142976173894456,0.8891329106776296
ENSG00000165046,LETM2,Rest,False,2.0,,,,,,
ENSG00000165046,LETM2,Stim48hr,False,2.0,,,,0.1487347553088253,0.5358231485203646,0.5147158539624268
ENSG00000165046,LETM2,Stim8hr,False,2.0,,,,0.0480566483353665,0.810261775135955,0.8035115026382094
ENSG00000050426,LETMD1,Rest,False,2.0,0.0223434477621152,,2.0,,,
ENSG00000050426,LETMD1,Stim48hr,False,2.0,0.0384610936290624,,2.0,,,
ENSG00000050426,LETMD1,Stim8hr,False,2.0,0.0290600688026155,1.0,2.0,,,
ENSG00000213921,LEUTX,Rest,False,2.0,0.0637192997796516,,1.0,,,
ENSG00000213921,LEUTX,Stim48hr,False,2.0,0.0547757240849959,,0.0,,,
ENSG00000213921,LEUTX,Stim8hr,False,2.0,0.0455498366803867,,0.0,,,
ENSG00000106003,LFNG,Rest,False,2.0,0.0078399735479674,0.9707153698618772,2.0,,,
ENSG00000106003,LFNG,Stim48hr,False,2.0,-0.0724045551783982,1.0,2.0,,,
ENSG00000106003,LFNG,Stim8hr,False,2.0,-0.011069888791199,,2.0,,,
ENSG00000100097,LGALS1,Rest,False,2.0,-0.0976806382335833,0.5363472235009149,2.0,,,
ENSG00000100097,LGALS1,Stim48hr,False,2.0,-0.1233547498514407,0.9875112890368012,2.0,,,
ENSG00000100097,LGALS1,Stim8hr,False,2.0,,,,,,
ENSG00000133317,LGALS12,Rest,False,2.0,-0.0393081192608636,-0.9276393223638788,0.0,,,
ENSG00000133317,LGALS12,Stim48hr,False,2.0,-0.0152163989762525,0.8014457559944945,0.0,,,
ENSG00000133317,LGALS12,Stim8hr,False,2.0,0.0166839986710439,-0.2454369576730259,0.0,,,
ENSG00000100079,LGALS2,Rest,False,2.0,0.138596535015836,,0.0,,,
ENSG00000100079,LGALS2,Stim48hr,False,2.0,0.1070401980817874,,0.0,,,
ENSG00000100079,LGALS2,Stim8hr,False,2.0,0.0902863442950671,,0.0,,,
ENSG00000131981,LGALS3,Rest,False,2.0,0.0437506895060184,,2.0,,,
ENSG00000131981,LGALS3,Stim48hr,False,2.0,0.0552751315849385,,2.0,,,
ENSG00000131981,LGALS3,Stim8hr,False,2.0,0.0279483399090871,,2.0,,,
ENSG00000108679,LGALS3BP,Rest,False,2.0,0.135868231433363,,2.0,,,
ENSG00000108679,LGALS3BP,Stim48hr,False,2.0,0.1224504404472973,,2.0,,,
ENSG00000108679,LGALS3BP,Stim8hr,False,2.0,0.0587406040249438,,2.0,,,
ENSG00000171747,LGALS4,Rest,True,1.0,0.1190242975505876,0.3364083442898158,1.0,,,
ENSG00000171747,LGALS4,Stim48hr,True,1.0,0.0752353749045138,-0.8767533512203103,1.0,,,
ENSG00000171747,LGALS4,Stim8hr,True,1.0,0.2022302711463639,,1.0,,,
ENSG00000116977,LGALS8,Rest,False,2.0,0.1532960028497602,0.7278772379410371,2.0,,,
ENSG00000116977,LGALS8,Stim48hr,False,2.0,0.1353863850926276,0.6004856930963806,2.0,,,
ENSG00000116977,LGALS8,Stim8hr,False,2.0,0.1423303190462186,,2.0,,,
ENSG00000168961,LGALS9,Rest,False,2.0,-0.0284359951716959,,2.0,,,
ENSG00000168961,LGALS9,Stim48hr,False,2.0,0.0494867512689314,,2.0,,,
ENSG00000168961,LGALS9,Stim8hr,False,2.0,0.0344155107319369,,2.0,,,
ENSG00000119862,LGALSL,Rest,False,2.0,0.2164607969512597,,1.0,,,
ENSG00000119862,LGALSL,Stim48hr,False,2.0,0.1048293975608284,,2.0,,,
ENSG00000119862,LGALSL,Stim8hr,False,2.0,0.0890123462073445,,2.0,,,
ENSG00000100600,LGMN,Rest,False,2.0,0.0374037317462413,,2.0,,,
ENSG00000100600,LGMN,Stim48hr,False,2.0,0.0339791116745652,,2.0,,,
ENSG00000100600,LGMN,Stim8hr,False,2.0,0.0406251947607689,,2.0,,,
ENSG00000133067,LGR6,Rest,False,2.0,0.0582596908484999,0.6109542129872708,0.0,,,
ENSG00000133067,LGR6,Stim48hr,False,2.0,0.1024102804442471,0.979267591401538,0.0,,,
ENSG00000133067,LGR6,Stim8hr,False,2.0,0.108051182800672,,0.0,,,
ENSG00000197753,LHFPL5,Rest,False,2.0,0.0518783840876763,,0.0,,,
ENSG00000197753,LHFPL5,Stim48hr,False,2.0,0.0305677243000377,,0.0,,,
ENSG00000197753,LHFPL5,Stim8hr,False,2.0,0.0876681451433265,,0.0,,,
ENSG00000107902,LHPP,Rest,False,2.0,0.0667034291200931,1.0,2.0,,,
ENSG00000107902,LHPP,Stim48hr,False,2.0,0.0755398413672408,1.0,2.0,,,
ENSG00000107902,LHPP,Stim8hr,False,2.0,0.1010169142974826,1.0,2.0,,,
ENSG00000273706,LHX1,Rest,False,2.0,0.162752004117565,1.0,0.0,,,
ENSG00000273706,LHX1,Stim48hr,False,2.0,0.095530727101052,-1.0,0.0,,,
ENSG00000273706,LHX1,Stim8hr,False,2.0,0.0832360694327385,-1.0,0.0,,,
ENSG00000106689,LHX2,Rest,False,2.0,0.0537166898593623,,0.0,,,
ENSG00000106689,LHX2,Stim48hr,False,2.0,0.0470096768552265,,0.0,,,
ENSG00000106689,LHX2,Stim8hr,False,2.0,0.1081403587630235,,0.0,,,
ENSG00000107187,LHX3,Rest,False,2.0,0.0063376544397012,,0.0,,,
ENSG00000107187,LHX3,Stim48hr,False,2.0,0.0091968092159879,,0.0,,,
ENSG00000107187,LHX3,Stim8hr,False,2.0,0.0677018560914802,,0.0,,,
ENSG00000121454,LHX4,Rest,False,2.0,0.0243985208483796,,0.0,,,
ENSG00000121454,LHX4,Stim48hr,False,2.0,0.0707645061995067,,0.0,,,
ENSG00000121454,LHX4,Stim8hr,False,2.0,0.0889338888582844,0.5199514478636638,0.0,,,
ENSG00000089116,LHX5,Rest,False,2.0,0.1188595597951642,-0.6618861400309749,0.0,,,
ENSG00000089116,LHX5,Stim48hr,False,2.0,-0.0805506097010547,-0.0630656621624142,0.0,,,
ENSG00000089116,LHX5,Stim8hr,False,2.0,-0.0413953779930029,-0.5070805109206493,0.0,,,
ENSG00000106852,LHX6,Rest,False,2.0,0.0229165656483101,0.7098900316953204,0.0,,,
ENSG00000106852,LHX6,Stim48hr,False,2.0,,,,,,
ENSG00000106852,LHX6,Stim8hr,False,2.0,0.0503529422393014,,0.0,,,
ENSG00000162624,LHX8,Rest,False,2.0,0.0972786914852598,,0.0,,,
ENSG00000162624,LHX8,Stim48hr,False,2.0,0.1245082670004842,,0.0,,,
ENSG00000162624,LHX8,Stim8hr,False,2.0,0.1301017873383244,,0.0,,,
ENSG00000143355,LHX9,Rest,True,1.0,,,,,,
ENSG00000143355,LHX9,Stim48hr,True,1.0,,,,,,
ENSG00000143355,LHX9,Stim8hr,True,1.0,,,,,,
ENSG00000128342,LIF,Rest,False,2.0,0.0782275656142208,,2.0,,,
ENSG00000128342,LIF,Stim48hr,False,2.0,0.0408283114431159,0.8560811125713578,2.0,,,
ENSG00000128342,LIF,Stim8hr,False,2.0,0.0716601128502142,0.9083336607360843,2.0,,,
ENSG00000113594,LIFR,Rest,False,2.0,-0.0154481890798171,,0.0,,,
ENSG00000113594,LIFR,Stim48hr,False,2.0,0.016479315330737,,2.0,,,
ENSG00000113594,LIFR,Stim8hr,False,2.0,0.0120303884734743,,2.0,,,
ENSG00000105486,LIG1,Rest,False,2.0,,,,0.2557186552134222,0.6392447849583555,0.4792961092666772
ENSG00000105486,LIG1,Stim48hr,False,2.0,,,,0.079719218402696,0.6877721616045765,0.6483772257054321
ENSG00000105486,LIG1,Stim8hr,False,2.0,0.3033781651970466,0.4400793891376211,2.0,0.1682077444962505,0.7044998870601479,0.6545215379356187
ENSG00000005156,LIG3,Rest,False,2.0,0.090209598350425,1.0,2.0,,,
ENSG00000005156,LIG3,Stim48hr,False,2.0,0.1834325876850612,0.6771563391447168,2.0,0.2169452047139839,0.714094461668824,0.6787864239410016
ENSG00000005156,LIG3,Stim8hr,False,2.0,,,,,,
ENSG00000174405,LIG4,Rest,False,2.0,0.1390781172973922,0.8413853539216525,2.0,,,
ENSG00000174405,LIG4,Stim48hr,False,2.0,0.0968988391014333,,2.0,,,
ENSG00000174405,LIG4,Stim8hr,False,2.0,0.1246571397507207,0.3777109719117978,2.0,0.0622368395801284,0.2998385062602174,0.2301688679989401
ENSG00000104974,LILRA1,Rest,False,2.0,0.0406007158929072,,0.0,,,
ENSG00000104974,LILRA1,Stim48hr,False,2.0,-0.0205855143997187,,0.0,,,
ENSG00000104974,LILRA1,Stim8hr,False,2.0,0.0051355839356698,,0.0,,,
ENSG00000239998,LILRA2,Rest,False,2.0,0.1109965803294942,-0.5441037653618046,0.0,,,
ENSG00000239998,LILRA2,Stim48hr,False,2.0,0.0497537249347892,0.6876055215261571,0.0,,,
ENSG00000239998,LILRA2,Stim8hr,False,2.0,0.1270572011775566,-0.3690344499144755,0.0,,,
ENSG00000187116,LILRA5,Rest,False,2.0,0.0610721189880986,,0.0,,,
ENSG00000187116,LILRA5,Stim48hr,False,2.0,0.0417269922409502,,0.0,,,
ENSG00000187116,LILRA5,Stim8hr,False,2.0,0.0278003386648374,,0.0,,,
ENSG00000104972,LILRB1,Rest,False,2.0,,,,,,
ENSG00000104972,LILRB1,Stim48hr,False,2.0,,,,,,
ENSG00000104972,LILRB1,Stim8hr,False,2.0,0.1206548418041153,-0.3710907571990263,0.0,,,
ENSG00000131042,LILRB2,Rest,False,2.0,-0.0665140239261613,-0.912158715750816,0.0,,,
ENSG00000131042,LILRB2,Stim48hr,False,2.0,-0.0312562771702932,,0.0,,,
ENSG00000131042,LILRB2,Stim8hr,False,2.0,-0.0572289401560397,,0.0,,,
ENSG00000204577,LILRB3,Rest,False,2.0,-0.0903578883140732,0.0735972935097525,0.0,,,
ENSG00000204577,LILRB3,Stim48hr,False,2.0,-0.0373720056445078,0.8784405525722644,0.0,,,
ENSG00000204577,LILRB3,Stim8hr,False,2.0,-0.1083463508946246,0.4323559125049745,0.0,,,
ENSG00000050405,LIMA1,Rest,False,2.0,0.0555529523059026,1.0,2.0,,,
ENSG00000050405,LIMA1,Stim48hr,False,2.0,0.0198798557857185,0.1637243885209967,2.0,,,
ENSG00000050405,LIMA1,Stim8hr,False,2.0,0.0569107410774624,1.0,2.0,,,
ENSG00000144791,LIMD1,Rest,False,2.0,0.0092243883738821,0.9893088555354312,2.0,,,
ENSG00000144791,LIMD1,Stim48hr,False,2.0,0.070112615439353,,2.0,,,
ENSG00000144791,LIMD1,Stim8hr,False,2.0,0.1001125012926356,1.0,2.0,,,
ENSG00000136490,LIMD2,Rest,False,2.0,,,,,,
ENSG00000136490,LIMD2,Stim48hr,False,2.0,0.0113139298782161,0.9850875789656124,2.0,,,
ENSG00000136490,LIMD2,Stim8hr,False,2.0,-0.0216724643567976,0.2339426816038925,2.0,,,
ENSG00000203896,LIME1,Rest,False,2.0,-0.0131350286111941,0.4335204243018525,2.0,,,
ENSG00000203896,LIME1,Stim48hr,False,2.0,,,,,,
ENSG00000203896,LIME1,Stim8hr,False,2.0,,,,,,
ENSG00000106683,LIMK1,Rest,False,2.0,0.046899822020283,0.9424828645091392,2.0,,,
ENSG00000106683,LIMK1,Stim48hr,False,2.0,0.0022009904333274,,2.0,,,
ENSG00000106683,LIMK1,Stim8hr,False,2.0,0.0407620042045413,,2.0,,,
ENSG00000182541,LIMK2,Rest,False,2.0,-0.0370188804550434,0.9679436459540088,2.0,,,
ENSG00000182541,LIMK2,Stim48hr,False,2.0,0.0995742341977268,0.8923663456319059,2.0,,,
ENSG00000182541,LIMK2,Stim8hr,False,2.0,0.0884035105190986,1.0,2.0,,,
ENSG00000169756,LIMS1,Rest,False,2.0,0.0519640266875891,,0.0,,,
ENSG00000169756,LIMS1,Stim48hr,False,2.0,0.0694056827600941,,0.0,,,
ENSG00000169756,LIMS1,Stim8hr,False,2.0,0.079896752093826,,0.0,,,
ENSG00000131914,LIN28A,Rest,False,2.0,0.2076364232084464,0.4990044264675854,0.0,,,
ENSG00000131914,LIN28A,Stim48hr,False,2.0,0.1184676524131648,-0.7789678896007313,1.0,,,
ENSG00000131914,LIN28A,Stim8hr,False,2.0,0.0694599006975699,-0.2212470325967766,0.0,,,
ENSG00000187772,LIN28B,Rest,False,2.0,0.2576856287395251,,0.0,,,
ENSG00000187772,LIN28B,Stim48hr,False,2.0,0.1554858469890836,,2.0,,,
ENSG00000187772,LIN28B,Stim8hr,False,2.0,0.1533187341257126,,2.0,,,
ENSG00000267796,LIN37,Rest,False,2.0,0.0961449269998999,0.7638328794248554,2.0,0.1097119277719175,0.7814389693717213,0.7448352191855695
ENSG00000267796,LIN37,Stim48hr,False,2.0,-0.0617349844417761,0.7244089180837812,2.0,,,
ENSG00000267796,LIN37,Stim8hr,False,2.0,0.0495734897018592,-0.1231637483889184,2.0,0.060382453454506,0.2500678703980595,0.1542304074577265
ENSG00000189308,LIN54,Rest,True,1.0,,,,,,
ENSG00000189308,LIN54,Stim48hr,True,1.0,,,,,,
ENSG00000189308,LIN54,Stim8hr,True,1.0,,,,,,
ENSG00000104863,LIN7B,Rest,False,2.0,,,,,,
ENSG00000104863,LIN7B,Stim48hr,False,2.0,0.0005823166608873,0.0422178595264262,2.0,,,
ENSG00000104863,LIN7B,Stim8hr,False,2.0,-0.0141539659733922,0.2031699976311552,2.0,,,
ENSG00000148943,LIN7C,Rest,False,2.0,-0.0273939238738184,0.6673111477444652,2.0,,,
ENSG00000148943,LIN7C,Stim48hr,False,2.0,0.0690963583436952,0.8340818847488368,2.0,,,
ENSG00000148943,LIN7C,Stim8hr,False,2.0,0.0899155283493797,0.8007947205796156,2.0,,,
ENSG00000183814,LIN9,Rest,True,1.0,,,,,,
ENSG00000140471,LINS1,Rest,False,2.0,0.0634446313448011,1.0,2.0,,,
ENSG00000140471,LINS1,Stim48hr,False,2.0,0.0539941411467236,,2.0,,,
ENSG00000140471,LINS1,Stim8hr,False,2.0,0.1635932004950533,0.9947115826750138,2.0,,,
ENSG00000107798,LIPA,Rest,False,2.0,-0.0875185245976177,0.8975607680217145,2.0,,,
ENSG00000107798,LIPA,Stim48hr,False,2.0,0.0637812456204998,0.9046296395673676,2.0,,,
ENSG00000107798,LIPA,Stim8hr,False,2.0,0.0271698758728118,1.0,2.0,,,
ENSG00000079435,LIPE,Rest,False,2.0,0.0705083862886852,,0.0,,,
ENSG00000079435,LIPE,Stim48hr,False,2.0,0.0748463924719765,,2.0,,,
ENSG00000079435,LIPE,Stim8hr,False,2.0,0.0575552714897436,,1.0,,,
ENSG00000175536,LIPT2,Rest,True,1.0,0.1035043829526544,,1.0,,,
ENSG00000175536,LIPT2,Stim48hr,True,1.0,0.0241797677406846,-1.0,0.0,,,
ENSG00000175536,LIPT2,Stim8hr,True,1.0,0.0728295061646368,,1.0,,,
ENSG00000189067,LITAF,Rest,False,2.0,0.0578119043932756,1.0,2.0,,,
ENSG00000189067,LITAF,Stim48hr,False,2.0,-0.0061317319317395,1.0,2.0,,,
ENSG00000189067,LITAF,Stim8hr,False,2.0,0.0939384209001263,,2.0,,,
ENSG00000271601,LIX1L,Rest,False,2.0,0.1134034762779703,0.9165783376396784,2.0,,,
ENSG00000271601,LIX1L,Stim48hr,False,2.0,0.0113060316812747,0.9707549788927974,2.0,,,
ENSG00000271601,LIX1L,Stim8hr,False,2.0,0.0528748593753752,0.7481560555793462,2.0,,,
ENSG00000131899,LLGL1,Rest,False,2.0,0.1184586541259041,0.958745163821144,1.0,,,
ENSG00000131899,LLGL1,Stim48hr,False,2.0,-0.0559782410549388,-0.6730825052177065,1.0,,,
ENSG00000131899,LLGL1,Stim8hr,False,2.0,0.0526147671120879,0.6791165833066746,1.0,,,
ENSG00000139233,LLPH,Rest,False,2.0,0.028574182673563,1.0,2.0,,,
ENSG00000139233,LLPH,Stim48hr,False,2.0,0.0455430201964075,,2.0,,,
ENSG00000139233,LLPH,Stim8hr,False,2.0,0.0654443479604446,,2.0,,,
ENSG00000074695,LMAN1,Rest,False,2.0,0.1703658028717033,0.6894733737530768,2.0,,,
ENSG00000074695,LMAN1,Stim48hr,False,2.0,0.1176261038349584,0.5371625338026538,2.0,0.1691674001203164,0.7228871418794167,0.6104062255453115
ENSG00000074695,LMAN1,Stim8hr,False,2.0,0.1973509722677678,0.2757319622323708,2.0,,,
ENSG00000169223,LMAN2,Rest,True,1.0,0.0374352637818055,,1.0,,,
ENSG00000169223,LMAN2,Stim48hr,True,1.0,0.0369667513103878,0.2156365348133286,1.0,,,
ENSG00000169223,LMAN2,Stim8hr,True,1.0,0.1214060780528889,,1.0,,,
ENSG00000114988,LMAN2L,Rest,False,2.0,0.1342157154801866,,2.0,,,
ENSG00000114988,LMAN2L,Stim48hr,False,2.0,0.0884364873787641,,2.0,,,
ENSG00000114988,LMAN2L,Stim8hr,False,2.0,0.1131168562225435,,2.0,,,
ENSG00000105983,LMBR1,Rest,False,2.0,-0.0326837192515471,,2.0,,,
ENSG00000105983,LMBR1,Stim48hr,False,2.0,0.0410225283409061,,2.0,,,
ENSG00000105983,LMBR1,Stim8hr,False,2.0,0.065234503300663,,2.0,,,
ENSG00000139636,LMBR1L,Rest,False,2.0,0.0316291348255854,0.4968993557143479,2.0,0.0329352690939816,-0.1244289701236702,-0.388146192075642
ENSG00000139636,LMBR1L,Stim48hr,False,2.0,0.047792608501023,0.9817768452210122,2.0,,,
ENSG00000139636,LMBR1L,Stim8hr,False,2.0,0.0497968174169151,0.7922087760161093,2.0,,,
ENSG00000168216,LMBRD1,Rest,True,1.0,,,,,,
ENSG00000168216,LMBRD1,Stim48hr,False,2.0,,,,,,
ENSG00000168216,LMBRD1,Stim8hr,False,2.0,,,,,,
ENSG00000164187,LMBRD2,Rest,False,2.0,0.0032376950671964,0.139405553811987,2.0,,,
ENSG00000164187,LMBRD2,Stim48hr,False,2.0,-0.0611419095955148,0.3990041110642404,2.0,,,
ENSG00000164187,LMBRD2,Stim8hr,False,2.0,0.0079529476577651,0.2310039557328314,2.0,,,
ENSG00000100258,LMF2,Rest,False,2.0,0.1644805917822605,0.522954230319663,2.0,,,
ENSG00000100258,LMF2,Stim48hr,False,2.0,0.1026673016896542,,2.0,,,
ENSG00000100258,LMF2,Stim8hr,False,2.0,0.1421082590037323,1.0,2.0,,,
ENSG00000185621,LMLN,Rest,False,2.0,0.1124667614162107,,2.0,,,
ENSG00000185621,LMLN,Stim48hr,False,2.0,0.073037866596863,0.8224089982961473,2.0,0.0759076291890687,0.8675169486662057,0.8603318962640916
ENSG00000185621,LMLN,Stim8hr,False,2.0,0.133706216108555,0.2279424226170709,2.0,,,
ENSG00000160789,LMNA,Rest,False,2.0,0.1786079718789998,0.6783884006960278,2.0,0.0684175995205856,0.7966378855389863,0.7660451279083377
ENSG00000160789,LMNA,Stim48hr,False,2.0,0.0096470113071805,0.9979920548869692,2.0,,,
ENSG00000160789,LMNA,Stim8hr,False,2.0,0.051810012510958,1.0,2.0,,,
ENSG00000113368,LMNB1,Rest,False,2.0,0.1351552804645961,0.3225381680722831,2.0,,,
ENSG00000113368,LMNB1,Stim48hr,False,2.0,0.1105338207756372,,2.0,,,
ENSG00000113368,LMNB1,Stim8hr,False,2.0,0.1504593551475686,1.0,2.0,,,
ENSG00000176619,LMNB2,Rest,False,2.0,0.00582377023613,1.0,2.0,,,
ENSG00000176619,LMNB2,Stim48hr,False,2.0,0.0174944765740276,,2.0,,,
ENSG00000176619,LMNB2,Stim8hr,False,2.0,0.0777362487324566,1.0,2.0,,,
ENSG00000185522,LMNTD2,Rest,False,2.0,0.0216147448988652,0.8350552847307514,2.0,,,
ENSG00000185522,LMNTD2,Stim48hr,False,2.0,0.0275024902333034,0.7445919632277359,2.0,,,
ENSG00000185522,LMNTD2,Stim8hr,False,2.0,0.1213212678616364,0.716488024196262,1.0,,,
ENSG00000135363,LMO2,Rest,False,2.0,0.0677731928205209,,1.0,,,
ENSG00000135363,LMO2,Stim48hr,False,2.0,0.0247819560302386,,0.0,,,
ENSG00000135363,LMO2,Stim8hr,False,2.0,0.0536182646525876,,0.0,,,
ENSG00000143013,LMO4,Stim48hr,False,2.0,,,,,,
ENSG00000136153,LMO7,Rest,False,2.0,0.0430178260705817,-0.9102035655046584,2.0,,,
ENSG00000136153,LMO7,Stim48hr,False,2.0,0.1259660988524377,-0.9970612251186703,2.0,,,
ENSG00000136153,LMO7,Stim8hr,False,2.0,0.0439975287632339,-0.9998045622605346,1.0,,,
ENSG00000163380,LMOD3,Rest,False,2.0,,,,,,
ENSG00000163380,LMOD3,Stim48hr,False,2.0,,,,,,
ENSG00000163380,LMOD3,Stim8hr,False,2.0,,,,,,
ENSG00000164715,LMTK2,Rest,False,2.0,0.0730192257687138,0.5441593415706407,2.0,0.0764857918084014,-0.120885407691925,-0.2043969863298582
ENSG00000164715,LMTK2,Stim48hr,False,2.0,0.0538088129870928,0.1047157770732616,2.0,,,
ENSG00000164715,LMTK2,Stim8hr,False,2.0,0.1179587332180439,0.4673619622706358,2.0,0.1040346594384947,0.4844924960576351,0.4445541441422014
ENSG00000142235,LMTK3,Rest,False,2.0,0.0506354251262141,-0.8330212769293974,1.0,,,
ENSG00000142235,LMTK3,Stim48hr,False,2.0,0.0249805424315458,0.981102920384159,2.0,,,
ENSG00000142235,LMTK3,Stim8hr,False,2.0,0.0491914697162519,-0.8658301075527295,2.0,,,
ENSG00000162761,LMX1A,Rest,False,2.0,,,,,,
ENSG00000162761,LMX1A,Stim48hr,False,2.0,,,,,,
ENSG00000162761,LMX1A,Stim8hr,False,2.0,,,,,,
ENSG00000136944,LMX1B,Rest,True,1.0,,,,,,
ENSG00000136944,LMX1B,Stim48hr,True,1.0,,,,,,
ENSG00000136944,LMX1B,Stim8hr,True,1.0,,,,,,
ENSG00000206535,LNP1,Rest,False,2.0,0.0432819287509089,,2.0,,,
ENSG00000206535,LNP1,Stim48hr,False,2.0,0.059883522995206,,2.0,,,
ENSG00000206535,LNP1,Stim8hr,False,2.0,0.0137280561506978,,2.0,,,
ENSG00000113441,LNPEP,Rest,False,2.0,0.0720422622632981,,2.0,,,
ENSG00000113441,LNPEP,Stim48hr,False,2.0,0.0668724118784895,-1.0,2.0,,,
ENSG00000113441,LNPEP,Stim8hr,False,2.0,0.0788352129742152,0.4491979440817026,2.0,,,
ENSG00000144320,LNPK,Rest,False,2.0,0.0635611041834016,,2.0,,,
ENSG00000144320,LNPK,Stim48hr,False,2.0,0.0261995101877408,,2.0,,,
ENSG00000144320,LNPK,Stim8hr,False,2.0,0.0513503611449353,1.0,2.0,,,
ENSG00000072201,LNX1,Rest,False,2.0,,,,,,
ENSG00000072201,LNX1,Stim48hr,False,2.0,,,,,,
ENSG00000072201,LNX1,Stim8hr,False,2.0,0.1247495289268163,,0.0,,,
ENSG00000139517,LNX2,Rest,False,2.0,0.129186440923065,,2.0,,,
ENSG00000139517,LNX2,Stim48hr,False,2.0,0.0815705869756272,,2.0,,,
ENSG00000139517,LNX2,Stim8hr,False,2.0,0.1422520835601926,,2.0,,,
ENSG00000102910,LONP2,Rest,False,2.0,0.0331399393254513,0.6145699313673184,2.0,,,
ENSG00000102910,LONP2,Stim48hr,False,2.0,0.0606096955385435,0.5370760821704936,2.0,,,
ENSG00000102910,LONP2,Stim8hr,False,2.0,0.008085857737424,0.4690583916533326,2.0,,,
ENSG00000154359,LONRF1,Rest,True,1.0,,,,,,
ENSG00000154359,LONRF1,Stim48hr,True,1.0,,,,,,
ENSG00000154359,LONRF1,Stim8hr,True,1.0,,,,,,
ENSG00000170500,LONRF2,Rest,False,2.0,-0.0281091447697686,-0.2902363809493989,1.0,,,
ENSG00000170500,LONRF2,Stim48hr,False,2.0,-0.0044359267023927,,2.0,,,
ENSG00000170500,LONRF2,Stim8hr,False,2.0,0.0172831844636809,,2.0,,,
ENSG00000175556,LONRF3,Rest,False,2.0,0.0592598619010936,-0.3812758305112659,2.0,,,
ENSG00000175556,LONRF3,Stim48hr,False,2.0,0.0580164886841873,-0.7936226739215341,0.0,,,
ENSG00000175556,LONRF3,Stim8hr,False,2.0,0.1329045806491315,-0.0921871979544156,2.0,,,
ENSG00000129038,LOXL1,Rest,False,2.0,0.0556584404151812,,2.0,,,
ENSG00000129038,LOXL1,Stim48hr,False,2.0,0.0866614285022967,,1.0,,,
ENSG00000129038,LOXL1,Stim8hr,False,2.0,0.1175459255762698,-1.0,1.0,,,
ENSG00000134013,LOXL2,Rest,True,1.0,0.0154195494081273,-0.3236212575893401,1.0,,,
ENSG00000134013,LOXL2,Stim48hr,True,1.0,-0.0123936900799334,0.349911796729047,1.0,0.0486833386530259,0.6341950572584106,0.5069573268152003
ENSG00000134013,LOXL2,Stim8hr,True,1.0,0.0197606151887997,0.3230785703772,0.0,0.0470118245840015,0.3784723346200023,0.2573808235793909
