source,target,condition,subsumption_frac
ARL8B,C6orf120,Stim48hr,0.10126582278481013
ARL8B,C8orf33,Stim48hr,0.078125
ARL8B,CAB39,Stim48hr,0.07916666666666666
ARL8B,CALM1,Stim48hr,0.07228915662650602
ARL8B,CAND1,Stim48hr,0.09712230215827339
ARL8B,CARM1,Stim48hr,0.10840108401084012
ARL8B,CARNMT1,Stim48hr,0.06770833333333333
ARL8B,CASP3,Stim48hr,0.09895833333333333
ARMC8,TADA2B,Stim48hr,0.10261854210898796
ARMC8,ELAVL1,Stim48hr,0.10741301059001512
ARMC8,ARNT,Stim48hr,0.09818569903948772
ARMC8,NSD1,Stim48hr,0.11895424836601307
ARMC8,USP22,Stim48hr,0.09462915601023018
ARMC8,AACS,Stim48hr,0.07614213197969544
ARMC8,ABCA5,Stim48hr,0.1116751269035533
ARMC8,ABCC1,Stim48hr,0.08636363636363636
ARMC8,ACACA,Stim48hr,0.09398496240601503
ARMC8,ADNP,Stim48hr,0.1
ARMC8,ADNP2,Stim48hr,0.0842911877394636
ARMC8,AHR,Stim48hr,0.10082872928176796
ARMC8,AHSA1,Stim48hr,0.09060402684563758
ARMC8,AK3,Stim48hr,0.13821138211382114
ARMC8,AKAP17A,Stim48hr,0.11065573770491803
ARMC8,ANKRD11,Stim48hr,0.08362369337979095
ARMC8,ANKRD27,Stim48hr,0.13636363636363635
ARMC8,ANTKMT,Stim48hr,0.07142857142857142
ARMC8,APEX1,Stim48hr,0.07534246575342465
ARMC8,APMAP,Stim48hr,0.09049773755656108
ARMC8,APOBEC3B,Stim48hr,0.11578947368421053
ARMC8,ARHGAP15,Stim48hr,0.10362694300518134
ARMC8,ARHGAP30,Stim48hr,0.09174311926605505
ARMC8,ARID5A,Stim48hr,0.06976744186046512
ARMC8,ARIH2,Stim48hr,0.1256544502617801
ARMC8,ARL8B,Stim48hr,0.08333333333333333
ARMC8,ARRB1,Stim48hr,0.1092896174863388
ARMC8,ASXL1,Stim48hr,0.09090909090909091
ARMC8,ATAD5,Stim48hr,0.09514563106796116
ARMC8,ATF7IP,Stim48hr,0.1171875
ARMC8,ATG12,Stim48hr,0.1592920353982301
ARMC8,ATM,Stim48hr,0.10877192982456141
ARMC8,B4GALT5,Stim48hr,0.08125
ARMC8,BCL9L,Stim48hr,0.10294117647058823
ARMC8,BCOR,Stim48hr,0.12385321100917432
ARMC8,BHLHE40,Stim48hr,0.09175531914893617
ARMC8,BRD7,Stim48hr,0.11382113821138211
ARMC8,BRMS1,Stim48hr,0.0915032679738562
ARMC8,BTAF1,Stim48hr,0.09259259259259259
ARMC8,BZW2,Stim48hr,0.093841642228739
ARMC8,C16orf87,Stim48hr,0.11855670103092783
ARMC8,C6orf120,Stim48hr,0.08860759493670886
ARMC8,C8orf33,Stim48hr,0.203125
ARMC8,CAB39,Stim48hr,0.125
ARMC8,CALM1,Stim48hr,0.08433734939759036
ARMC8,CAND1,Stim48hr,0.08273381294964029
ARMC8,CARM1,Stim48hr,0.10298102981029811
ARMC8,CARNMT1,Stim48hr,0.07291666666666667
ARMC8,CASP3,Stim48hr,0.16666666666666666
ARRB1,TADA2B,Stim48hr,0.08634111818825195
ARRB1,ELAVL1,Stim48hr,0.08623298033282904
ARRB1,ARNT,Stim48hr,0.10352187833511206
ARRB1,NSD1,Stim48hr,0.08758169934640522
ARRB1,USP22,Stim48hr,0.09846547314578005
ARRB1,AACS,Stim48hr,0.09137055837563451
ARRB1,ABCA5,Stim48hr,0.04568527918781726
ARRB1,ABCC1,Stim48hr,0.06363636363636363
ARRB1,ACACA,Stim48hr,0.09210526315789473
ARRB1,ADNP,Stim48hr,0.09523809523809523
ARRB1,ADNP2,Stim48hr,0.14559386973180077
ARRB1,AHR,Stim48hr,0.09944751381215469
ARRB1,AHSA1,Stim48hr,0.1644295302013423
ARRB1,AK3,Stim48hr,0.12601626016260162
ARRB1,AKAP17A,Stim48hr,0.11885245901639344
ARRB1,ANKRD11,Stim48hr,0.11149825783972125
ARRB1,ANKRD27,Stim48hr,0.12121212121212122
ARRB1,ANTKMT,Stim48hr,0.13839285714285715
ARRB1,APEX1,Stim48hr,0.11301369863013698
ARRB1,APMAP,Stim48hr,0.05429864253393665
ARRB1,APOBEC3B,Stim48hr,0.1
ARRB1,ARHGAP15,Stim48hr,0.10362694300518134
ARRB1,ARHGAP30,Stim48hr,0.12691131498470948
ARRB1,ARID5A,Stim48hr,0.06976744186046512
ARRB1,ARIH2,Stim48hr,0.05235602094240838
ARRB1,ARL8B,Stim48hr,0.10416666666666667
ARRB1,ARMC8,Stim48hr,0.10362694300518134
ARRB1,ASXL1,Stim48hr,0.13636363636363635
ARRB1,ATAD5,Stim48hr,0.08640776699029126
ARRB1,ATF7IP,Stim48hr,0.1171875
ARRB1,ATG12,Stim48hr,0.07079646017699115
ARRB1,ATM,Stim48hr,0.05964912280701754
ARRB1,B4GALT5,Stim48hr,0.0875
ARRB1,BCL9L,Stim48hr,0.08333333333333333
ARRB1,BCOR,Stim48hr,0.06880733944954129
ARRB1,BHLHE40,Stim48hr,0.12101063829787234
ARRB1,BRD7,Stim48hr,0.06504065040650407
ARRB1,BRMS1,Stim48hr,0.08169934640522876
ARRB1,BTAF1,Stim48hr,0.08547008547008547
ARRB1,BZW2,Stim48hr,0.11730205278592376
ARRB1,C16orf87,Stim48hr,0.10824742268041238
ARRB1,C6orf120,Stim48hr,0.1360759493670886
ARRB1,C8orf33,Stim48hr,0.0625
ARRB1,CAB39,Stim48hr,0.0875
ARRB1,CALM1,Stim48hr,0.0963855421686747
ARRB1,CAND1,Stim48hr,0.08093525179856115
ARRB1,CARM1,Stim48hr,0.08401084010840108
ARRB1,CARNMT1,Stim48hr,0.078125
ARRB1,CASP3,Stim48hr,0.109375
ASXL1,TADA2B,Stim48hr,0.12172682236376504
ASXL1,ELAVL1,Stim48hr,0.14523449319213314
ASXL1,ARNT,Stim48hr,0.13233724653148346
ASXL1,NSD1,Stim48hr,0.1437908496732026
ASXL1,USP22,Stim48hr,0.11764705882352941
ASXL1,AACS,Stim48hr,0.1065989847715736
ASXL1,ABCA5,Stim48hr,0.1218274111675127
ASXL1,ABCC1,Stim48hr,0.13636363636363635
ASXL1,ACACA,Stim48hr,0.08270676691729323
ASXL1,ADNP,Stim48hr,0.08095238095238096
ASXL1,ADNP2,Stim48hr,0.1111111111111111
ASXL1,AHR,Stim48hr,0.13121546961325967
ASXL1,AHSA1,Stim48hr,0.12416107382550336
ASXL1,AK3,Stim48hr,0.08130081300813008
ASXL1,AKAP17A,Stim48hr,0.10655737704918032
ASXL1,ANKRD11,Stim48hr,0.10801393728222997
ASXL1,ANKRD27,Stim48hr,0.13636363636363635
ASXL1,ANTKMT,Stim48hr,0.14732142857142858
ASXL1,APEX1,Stim48hr,0.10616438356164383
ASXL1,APMAP,Stim48hr,0.13122171945701358
ASXL1,APOBEC3B,Stim48hr,0.14210526315789473
ASXL1,ARHGAP15,Stim48hr,0.12953367875647667
ASXL1,ARHGAP30,Stim48hr,0.12232415902140673
ASXL1,ARID5A,Stim48hr,0.10077519379844961
ASXL1,ARIH2,Stim48hr,0.13089005235602094
ASXL1,ARL8B,Stim48hr,0.13541666666666666
ASXL1,ARMC8,Stim48hr,0.11398963730569948
ASXL1,ARRB1,Stim48hr,0.18032786885245902
ASXL1,ATAD5,Stim48hr,0.13009708737864079
ASXL1,ATF7IP,Stim48hr,0.17578125
ASXL1,ATG12,Stim48hr,0.168141592920354
ASXL1,ATM,Stim48hr,0.1368421052631579
ASXL1,B4GALT5,Stim48hr,0.10625
ASXL1,BCL9L,Stim48hr,0.15196078431372548
ASXL1,BCOR,Stim48hr,0.14678899082568808
ASXL1,BHLHE40,Stim48hr,0.16489361702127658
ASXL1,BRD7,Stim48hr,0.13008130081300814
ASXL1,BRMS1,Stim48hr,0.10130718954248366
ASXL1,BTAF1,Stim48hr,0.11538461538461539
ASXL1,BZW2,Stim48hr,0.11436950146627566
ASXL1,C16orf87,Stim48hr,0.13917525773195877
ASXL1,C6orf120,Stim48hr,0.20253164556962025
ASXL1,C8orf33,Stim48hr,0.1171875
ASXL1,CAB39,Stim48hr,0.12916666666666668
ASXL1,CALM1,Stim48hr,0.13253012048192772
ASXL1,CAND1,Stim48hr,0.13309352517985612
ASXL1,CARM1,Stim48hr,0.13279132791327913
ASXL1,CARNMT1,Stim48hr,0.11979166666666667
ASXL1,CASP3,Stim48hr,0.10416666666666667
ATAD5,TADA2B,Stim48hr,0.537862703467799
ATAD5,ELAVL1,Stim48hr,0.5264750378214826
ATAD5,ARNT,Stim48hr,0.5218783351120597
ATAD5,NSD1,Stim48hr,0.5333333333333333
ATAD5,USP22,Stim48hr,0.5281329923273658
ATAD5,AACS,Stim48hr,0.5634517766497462
ATAD5,ABCA5,Stim48hr,0.5685279187817259
ATAD5,ABCC1,Stim48hr,0.4727272727272727
ATAD5,ACACA,Stim48hr,0.48120300751879697
ATAD5,ADNP,Stim48hr,0.5428571428571428
ATAD5,ADNP2,Stim48hr,0.5555555555555556
ATAD5,AHR,Stim48hr,0.5193370165745856
ATAD5,AHSA1,Stim48hr,0.5033557046979866
ATAD5,AK3,Stim48hr,0.5528455284552846
ATAD5,AKAP17A,Stim48hr,0.4918032786885246
ATAD5,ANKRD11,Stim48hr,0.6202090592334495
ATAD5,ANKRD27,Stim48hr,0.6060606060606061
ATAD5,ANTKMT,Stim48hr,0.5178571428571429
ATAD5,APEX1,Stim48hr,0.5342465753424658
ATAD5,APMAP,Stim48hr,0.5384615384615384
ATAD5,APOBEC3B,Stim48hr,0.5473684210526316
ATAD5,ARHGAP15,Stim48hr,0.6217616580310881
ATAD5,ARHGAP30,Stim48hr,0.5214067278287462
ATAD5,ARID5A,Stim48hr,0.5348837209302325
ATAD5,ARIH2,Stim48hr,0.5287958115183246
ATAD5,ARL8B,Stim48hr,0.5
ATAD5,ARMC8,Stim48hr,0.5077720207253886
ATAD5,ARRB1,Stim48hr,0.48633879781420764
ATAD5,ASXL1,Stim48hr,0.5537190082644629
ATAD5,ATF7IP,Stim48hr,0.49609375
ATAD5,ATG12,Stim48hr,0.5752212389380531
ATAD5,ATM,Stim48hr,0.5614035087719298
ATAD5,B4GALT5,Stim48hr,0.4875
ATAD5,BCL9L,Stim48hr,0.5245098039215687
ATAD5,BCOR,Stim48hr,0.5596330275229358
ATAD5,BHLHE40,Stim48hr,0.5425531914893617
ATAD5,BRD7,Stim48hr,0.5284552845528455
ATAD5,BRMS1,Stim48hr,0.46895424836601307
ATAD5,BTAF1,Stim48hr,0.5683760683760684
ATAD5,BZW2,Stim48hr,0.5395894428152492
ATAD5,C16orf87,Stim48hr,0.4845360824742268
ATAD5,C6orf120,Stim48hr,0.560126582278481
ATAD5,C8orf33,Stim48hr,0.5
ATAD5,CAB39,Stim48hr,0.4875
ATAD5,CALM1,Stim48hr,0.4457831325301205
ATAD5,CAND1,Stim48hr,0.5215827338129496
ATAD5,CARM1,Stim48hr,0.5582655826558266
ATAD5,CARNMT1,Stim48hr,0.4739583333333333
ATAD5,CASP3,Stim48hr,0.5208333333333334
ATF7IP,TADA2B,Stim48hr,0.1259731068648266
ATF7IP,ELAVL1,Stim48hr,0.11195158850226929
ATF7IP,ARNT,Stim48hr,0.128068303094984
ATF7IP,NSD1,Stim48hr,0.12287581699346405
ATF7IP,USP22,Stim48hr,0.12531969309462915
ATF7IP,AACS,Stim48hr,0.2233502538071066
ATF7IP,ABCA5,Stim48hr,0.16751269035532995
ATF7IP,ABCC1,Stim48hr,0.1318181818181818
ATF7IP,ACACA,Stim48hr,0.11466165413533834
ATF7IP,ADNP,Stim48hr,0.13333333333333333
ATF7IP,ADNP2,Stim48hr,0.16475095785440613
ATF7IP,AHR,Stim48hr,0.1408839779005525
ATF7IP,AHSA1,Stim48hr,0.15436241610738255
ATF7IP,AK3,Stim48hr,0.10975609756097561
ATF7IP,AKAP17A,Stim48hr,0.12704918032786885
ATF7IP,ANKRD11,Stim48hr,0.1254355400696864
ATF7IP,ANKRD27,Stim48hr,0.15151515151515152
ATF7IP,ANTKMT,Stim48hr,0.14732142857142858
ATF7IP,APEX1,Stim48hr,0.14726027397260275
ATF7IP,APMAP,Stim48hr,0.09954751131221719
ATF7IP,APOBEC3B,Stim48hr,0.1368421052631579
ATF7IP,ARHGAP15,Stim48hr,0.13471502590673576
ATF7IP,ARHGAP30,Stim48hr,0.12232415902140673
ATF7IP,ARID5A,Stim48hr,0.13178294573643412
ATF7IP,ARIH2,Stim48hr,0.11518324607329843
ATF7IP,ARL8B,Stim48hr,0.10416666666666667
ATF7IP,ARMC8,Stim48hr,0.15544041450777202
ATF7IP,ARRB1,Stim48hr,0.16393442622950818
ATF7IP,ASXL1,Stim48hr,0.1859504132231405
ATF7IP,ATAD5,Stim48hr,0.12330097087378641
ATF7IP,ATG12,Stim48hr,0.10619469026548672
ATF7IP,ATM,Stim48hr,0.14385964912280702
ATF7IP,B4GALT5,Stim48hr,0.1875
ATF7IP,BCL9L,Stim48hr,0.10784313725490197
ATF7IP,BCOR,Stim48hr,0.11009174311926606
ATF7IP,BHLHE40,Stim48hr,0.15824468085106383
ATF7IP,BRD7,Stim48hr,0.08943089430894309
ATF7IP,BRMS1,Stim48hr,0.12745098039215685
ATF7IP,BTAF1,Stim48hr,0.13105413105413105
ATF7IP,BZW2,Stim48hr,0.14076246334310852
ATF7IP,C16orf87,Stim48hr,0.17525773195876287
ATF7IP,C6orf120,Stim48hr,0.14556962025316456
ATF7IP,C8orf33,Stim48hr,0.203125
ATF7IP,CAB39,Stim48hr,0.1375
ATF7IP,CALM1,Stim48hr,0.060240963855421686
ATF7IP,CAND1,Stim48hr,0.12589928057553956
ATF7IP,CARM1,Stim48hr,0.11382113821138211
ATF7IP,CARNMT1,Stim48hr,0.15104166666666666
ATF7IP,CASP3,Stim48hr,0.125
ATG12,TADA2B,Stim48hr,0.06652512384996462
ATG12,ELAVL1,Stim48hr,0.059001512859304085
ATG12,ARNT,Stim48hr,0.054429028815368194
ATG12,NSD1,Stim48hr,0.06405228758169934
ATG12,USP22,Stim48hr,0.06905370843989769
ATG12,AACS,Stim48hr,0.02030456852791878
ATG12,ABCA5,Stim48hr,0.08629441624365482
ATG12,ABCC1,Stim48hr,0.05454545454545454
ATG12,ACACA,Stim48hr,0.03383458646616541
ATG12,ADNP,Stim48hr,0.05714285714285714
ATG12,ADNP2,Stim48hr,0.0421455938697318
ATG12,AHR,Stim48hr,0.05110497237569061
ATG12,AHSA1,Stim48hr,0.026845637583892617
ATG12,AK3,Stim48hr,0.052845528455284556
ATG12,AKAP17A,Stim48hr,0.05737704918032787
ATG12,ANKRD11,Stim48hr,0.03832752613240418
ATG12,ANKRD27,Stim48hr,0.09090909090909091
ATG12,ANTKMT,Stim48hr,0.06696428571428571
ATG12,APEX1,Stim48hr,0.05136986301369863
ATG12,APMAP,Stim48hr,0.08597285067873303
ATG12,APOBEC3B,Stim48hr,0.06842105263157895
ATG12,ARHGAP15,Stim48hr,0.06217616580310881
ATG12,ARHGAP30,Stim48hr,0.06422018348623854
ATG12,ARID5A,Stim48hr,0.03875968992248062
ATG12,ARIH2,Stim48hr,0.05759162303664921
ATG12,ARL8B,Stim48hr,0.057291666666666664
ATG12,ARMC8,Stim48hr,0.09326424870466321
ATG12,ARRB1,Stim48hr,0.04371584699453552
ATG12,ASXL1,Stim48hr,0.07851239669421488
ATG12,ATAD5,Stim48hr,0.06310679611650485
ATG12,ATF7IP,Stim48hr,0.046875
ATG12,ATM,Stim48hr,0.06315789473684211
ATG12,B4GALT5,Stim48hr,0.05625
ATG12,BCL9L,Stim48hr,0.04411764705882353
ATG12,BCOR,Stim48hr,0.07339449541284404
ATG12,BHLHE40,Stim48hr,0.05186170212765957
ATG12,BRD7,Stim48hr,0.056910569105691054
ATG12,BRMS1,Stim48hr,0.06209150326797386
ATG12,BTAF1,Stim48hr,0.0584045584045584
ATG12,BZW2,Stim48hr,0.05278592375366569
ATG12,C16orf87,Stim48hr,0.06701030927835051
ATG12,C6orf120,Stim48hr,0.03481012658227848
ATG12,C8orf33,Stim48hr,0.0859375
ATG12,CAB39,Stim48hr,0.08333333333333333
ATG12,CALM1,Stim48hr,0.07228915662650602
ATG12,CAND1,Stim48hr,0.0539568345323741
ATG12,CARM1,Stim48hr,0.04878048780487805
ATG12,CARNMT1,Stim48hr,0.057291666666666664
ATG12,CASP3,Stim48hr,0.08333333333333333
ATM,TADA2B,Stim48hr,0.14720452937013448
ATM,ELAVL1,Stim48hr,0.13161875945537066
ATM,ARNT,Stim48hr,0.144076840981857
ATM,NSD1,Stim48hr,0.1568627450980392
ATM,USP22,Stim48hr,0.1445012787723785
ATM,AACS,Stim48hr,0.17258883248730963
ATM,ABCA5,Stim48hr,0.13705583756345177
ATM,ABCC1,Stim48hr,0.11818181818181818
ATM,ACACA,Stim48hr,0.12593984962406016
ATM,ADNP,Stim48hr,0.11904761904761904
ATM,ADNP2,Stim48hr,0.15708812260536398
ATM,AHR,Stim48hr,0.16160220994475138
ATM,AHSA1,Stim48hr,0.12080536912751678
ATM,AK3,Stim48hr,0.17073170731707318
ATM,AKAP17A,Stim48hr,0.12704918032786885
ATM,ANKRD11,Stim48hr,0.13937282229965156
ATM,ANKRD27,Stim48hr,0.12121212121212122
ATM,ANTKMT,Stim48hr,0.20982142857142858
ATM,APEX1,Stim48hr,0.1404109589041096
ATM,APMAP,Stim48hr,0.16289592760180996
ATM,APOBEC3B,Stim48hr,0.17894736842105263
ATM,ARHGAP15,Stim48hr,0.10362694300518134
ATM,ARHGAP30,Stim48hr,0.13761467889908258
ATM,ARID5A,Stim48hr,0.17829457364341086
ATM,ARIH2,Stim48hr,0.16230366492146597
ATM,ARL8B,Stim48hr,0.125
ATM,ARMC8,Stim48hr,0.16062176165803108
ATM,ARRB1,Stim48hr,0.09289617486338798
ATM,ASXL1,Stim48hr,0.16115702479338842
ATM,ATAD5,Stim48hr,0.1553398058252427
ATM,ATF7IP,Stim48hr,0.16015625
ATM,ATG12,Stim48hr,0.1592920353982301
ATM,B4GALT5,Stim48hr,0.13125
ATM,BCL9L,Stim48hr,0.1323529411764706
ATM,BCOR,Stim48hr,0.20642201834862386
ATM,BHLHE40,Stim48hr,0.14627659574468085
ATM,BRD7,Stim48hr,0.17886178861788618
ATM,BRMS1,Stim48hr,0.1323529411764706
ATM,BTAF1,Stim48hr,0.1467236467236467
ATM,BZW2,Stim48hr,0.1436950146627566
ATM,C16orf87,Stim48hr,0.15979381443298968
ATM,C6orf120,Stim48hr,0.13924050632911392
ATM,C8orf33,Stim48hr,0.140625
ATM,CAB39,Stim48hr,0.125
ATM,CALM1,Stim48hr,0.1566265060240964
ATM,CAND1,Stim48hr,0.1474820143884892
ATM,CARM1,Stim48hr,0.13279132791327913
ATM,CARNMT1,Stim48hr,0.15104166666666666
ATM,CASP3,Stim48hr,0.13020833333333334
B4GALT5,TADA2B,Stim48hr,0.07855626326963906
B4GALT5,ELAVL1,Stim48hr,0.08018154311649017
B4GALT5,ARNT,Stim48hr,0.07470651013874066
B4GALT5,NSD1,Stim48hr,0.0915032679738562
B4GALT5,USP22,Stim48hr,0.08312020460358056
B4GALT5,AACS,Stim48hr,0.1116751269035533
B4GALT5,ABCA5,Stim48hr,0.09137055837563451
B4GALT5,ABCC1,Stim48hr,0.07272727272727272
B4GALT5,ACACA,Stim48hr,0.05639097744360902
B4GALT5,ADNP,Stim48hr,0.09523809523809523
B4GALT5,ADNP2,Stim48hr,0.09578544061302682
B4GALT5,AHR,Stim48hr,0.08287292817679558
B4GALT5,AHSA1,Stim48hr,0.06711409395973154
B4GALT5,AK3,Stim48hr,0.12195121951219512
B4GALT5,AKAP17A,Stim48hr,0.06557377049180328
B4GALT5,ANKRD11,Stim48hr,0.08013937282229965
B4GALT5,ANKRD27,Stim48hr,0.06060606060606061
B4GALT5,ANTKMT,Stim48hr,0.08482142857142858
B4GALT5,APEX1,Stim48hr,0.07191780821917808
B4GALT5,APMAP,Stim48hr,0.06334841628959276
B4GALT5,APOBEC3B,Stim48hr,0.08421052631578947
B4GALT5,ARHGAP15,Stim48hr,0.06735751295336788
B4GALT5,ARHGAP30,Stim48hr,0.06116207951070336
B4GALT5,ARID5A,Stim48hr,0.07751937984496124
B4GALT5,ARIH2,Stim48hr,0.08900523560209424
B4GALT5,ARL8B,Stim48hr,0.078125
B4GALT5,ARMC8,Stim48hr,0.06735751295336788
B4GALT5,ARRB1,Stim48hr,0.07650273224043716
B4GALT5,ASXL1,Stim48hr,0.07024793388429752
B4GALT5,ATAD5,Stim48hr,0.07572815533980583
B4GALT5,ATF7IP,Stim48hr,0.1171875
B4GALT5,ATG12,Stim48hr,0.07964601769911504
B4GALT5,ATM,Stim48hr,0.07368421052631578
B4GALT5,BCL9L,Stim48hr,0.049019607843137254
B4GALT5,BCOR,Stim48hr,0.09174311926605505
B4GALT5,BHLHE40,Stim48hr,0.0797872340425532
B4GALT5,BRD7,Stim48hr,0.08130081300813008
B4GALT5,BRMS1,Stim48hr,0.08333333333333333
B4GALT5,BTAF1,Stim48hr,0.07407407407407407
B4GALT5,BZW2,Stim48hr,0.06744868035190615
B4GALT5,C16orf87,Stim48hr,0.11855670103092783
B4GALT5,C6orf120,Stim48hr,0.060126582278481014
B4GALT5,C8orf33,Stim48hr,0.0703125
B4GALT5,CAB39,Stim48hr,0.0625
B4GALT5,CALM1,Stim48hr,0.08433734939759036
B4GALT5,CAND1,Stim48hr,0.08812949640287769
B4GALT5,CARM1,Stim48hr,0.0921409214092141
B4GALT5,CARNMT1,Stim48hr,0.057291666666666664
B4GALT5,CASP3,Stim48hr,0.052083333333333336
BCL9L,TADA2B,Stim48hr,0.09695682944090588
BCL9L,ELAVL1,Stim48hr,0.1059001512859304
BCL9L,ARNT,Stim48hr,0.09391675560298826
BCL9L,NSD1,Stim48hr,0.08496732026143791
BCL9L,USP22,Stim48hr,0.08184143222506395
BCL9L,AACS,Stim48hr,0.08121827411167512
BCL9L,ABCA5,Stim48hr,0.08121827411167512
BCL9L,ABCC1,Stim48hr,0.07727272727272727
BCL9L,ACACA,Stim48hr,0.09586466165413533
BCL9L,ADNP,Stim48hr,0.09523809523809523
BCL9L,ADNP2,Stim48hr,0.07662835249042145
BCL9L,AHR,Stim48hr,0.11187845303867404
BCL9L,AHSA1,Stim48hr,0.1476510067114094
BCL9L,AK3,Stim48hr,0.11788617886178862
BCL9L,AKAP17A,Stim48hr,0.11885245901639344
BCL9L,ANKRD11,Stim48hr,0.11149825783972125
BCL9L,ANKRD27,Stim48hr,0.09090909090909091
BCL9L,ANTKMT,Stim48hr,0.10714285714285714
BCL9L,APEX1,Stim48hr,0.1404109589041096
BCL9L,APMAP,Stim48hr,0.07692307692307693
BCL9L,APOBEC3B,Stim48hr,0.07894736842105263
BCL9L,ARHGAP15,Stim48hr,0.11917098445595854
BCL9L,ARHGAP30,Stim48hr,0.08409785932721713
BCL9L,ARID5A,Stim48hr,0.08527131782945736
BCL9L,ARIH2,Stim48hr,0.07329842931937172
BCL9L,ARL8B,Stim48hr,0.125
BCL9L,ARMC8,Stim48hr,0.10880829015544041
BCL9L,ARRB1,Stim48hr,0.09289617486338798
BCL9L,ASXL1,Stim48hr,0.128099173553719
BCL9L,ATAD5,Stim48hr,0.10388349514563107
BCL9L,ATF7IP,Stim48hr,0.0859375
BCL9L,ATG12,Stim48hr,0.07964601769911504
BCL9L,ATM,Stim48hr,0.09473684210526316
BCL9L,B4GALT5,Stim48hr,0.0625
BCL9L,BCOR,Stim48hr,0.06880733944954129
BCL9L,BHLHE40,Stim48hr,0.1422872340425532
BCL9L,BRD7,Stim48hr,0.08130081300813008
BCL9L,BRMS1,Stim48hr,0.10620915032679738
BCL9L,BTAF1,Stim48hr,0.10113960113960115
BCL9L,BZW2,Stim48hr,0.17008797653958943
BCL9L,C16orf87,Stim48hr,0.08762886597938144
BCL9L,C6orf120,Stim48hr,0.17405063291139242
BCL9L,C8orf33,Stim48hr,0.125
BCL9L,CAB39,Stim48hr,0.09166666666666666
BCL9L,CALM1,Stim48hr,0.10843373493975904
BCL9L,CAND1,Stim48hr,0.07553956834532374
BCL9L,CARM1,Stim48hr,0.10569105691056911
BCL9L,CARNMT1,Stim48hr,0.13020833333333334
BCL9L,CASP3,Stim48hr,0.052083333333333336
BCOR,TADA2B,Stim48hr,0.11323425336164189
BCOR,ELAVL1,Stim48hr,0.11951588502269289
BCOR,ARNT,Stim48hr,0.12059765208110992
BCOR,NSD1,Stim48hr,0.12418300653594772
BCOR,USP22,Stim48hr,0.12148337595907928
BCOR,AACS,Stim48hr,0.09644670050761421
BCOR,ABCA5,Stim48hr,0.09644670050761421
BCOR,ABCC1,Stim48hr,0.11818181818181818
BCOR,ACACA,Stim48hr,0.13157894736842105
BCOR,ADNP,Stim48hr,0.14285714285714285
BCOR,ADNP2,Stim48hr,0.06896551724137931
BCOR,AHR,Stim48hr,0.1132596685082873
BCOR,AHSA1,Stim48hr,0.06040268456375839
BCOR,AK3,Stim48hr,0.12195121951219512
BCOR,AKAP17A,Stim48hr,0.0860655737704918
BCOR,ANKRD11,Stim48hr,0.0975609756097561
BCOR,ANKRD27,Stim48hr,0.12121212121212122
BCOR,ANTKMT,Stim48hr,0.10267857142857142
BCOR,APEX1,Stim48hr,0.07191780821917808
BCOR,APMAP,Stim48hr,0.06787330316742081
BCOR,APOBEC3B,Stim48hr,0.13157894736842105
BCOR,ARHGAP15,Stim48hr,0.15544041450777202
BCOR,ARHGAP30,Stim48hr,0.0871559633027523
BCOR,ARID5A,Stim48hr,0.10852713178294573
BCOR,ARIH2,Stim48hr,0.13089005235602094
BCOR,ARL8B,Stim48hr,0.06770833333333333
BCOR,ARMC8,Stim48hr,0.13989637305699482
BCOR,ARRB1,Stim48hr,0.08196721311475409
BCOR,ASXL1,Stim48hr,0.1322314049586777
BCOR,ATAD5,Stim48hr,0.11844660194174757
BCOR,ATF7IP,Stim48hr,0.09375
BCOR,ATG12,Stim48hr,0.1415929203539823
BCOR,ATM,Stim48hr,0.15789473684210525
BCOR,B4GALT5,Stim48hr,0.125
BCOR,BCL9L,Stim48hr,0.07352941176470588
BCOR,BHLHE40,Stim48hr,0.12632978723404256
BCOR,BRD7,Stim48hr,0.12195121951219512
BCOR,BRMS1,Stim48hr,0.08660130718954248
BCOR,BTAF1,Stim48hr,0.11823361823361823
BCOR,BZW2,Stim48hr,0.08211143695014662
BCOR,C16orf87,Stim48hr,0.14948453608247422
BCOR,C6orf120,Stim48hr,0.11392405063291139
BCOR,C8orf33,Stim48hr,0.09375
BCOR,CAB39,Stim48hr,0.1375
BCOR,CALM1,Stim48hr,0.1686746987951807
BCOR,CAND1,Stim48hr,0.11690647482014388
BCOR,CARM1,Stim48hr,0.10840108401084012
BCOR,CARNMT1,Stim48hr,0.125
BCOR,CASP3,Stim48hr,0.14583333333333334
BHLHE40,TADA2B,Stim48hr,0.38004246284501064
BHLHE40,ELAVL1,Stim48hr,0.37972768532526474
BHLHE40,ARNT,Stim48hr,0.39807897545357523
BHLHE40,NSD1,Stim48hr,0.403921568627451
BHLHE40,USP22,Stim48hr,0.3721227621483376
BHLHE40,AACS,Stim48hr,0.39593908629441626
BHLHE40,ABCA5,Stim48hr,0.38578680203045684
BHLHE40,ABCC1,Stim48hr,0.30454545454545456
BHLHE40,ACACA,Stim48hr,0.32142857142857145
BHLHE40,ADNP,Stim48hr,0.3333333333333333
BHLHE40,ADNP2,Stim48hr,0.46360153256704983
BHLHE40,AHR,Stim48hr,0.38950276243093923
BHLHE40,AHSA1,Stim48hr,0.3523489932885906
BHLHE40,AK3,Stim48hr,0.3983739837398374
BHLHE40,AKAP17A,Stim48hr,0.36885245901639346
